"id","gps_rx_time","gps_longitude","gps_latitude","gps_speed","gps_num_sats","battery_sup_bat_v","battery_main_bat_v","battery_main_bat_c","battery_low_cell_v","battery_high_cell_v","battery_high_cell_t","battery_cell_idx_low_v","battery_cell_idx_high_t","mppt1_input_v","mppt1_input_c","mppt1_output_v","mppt1_output_c","mppt2_input_v","mppt2_input_c","mppt2_output_v","mppt2_output_c","mppt3_input_v","mppt3_input_c","mppt3_output_v","mppt3_output_c","mitsuba_voltage","mitsuba_current","created_at"
"1593","0","0","0","0","0","1.539","48.217","3.746","3.683","3.831","37.551","0","0","55.007","0.534","107.446","0.524","70.897","3.338","121.856","0.019","26.169","3.389","107.649","0.823","0","0","2025-07-04 14:49:28.681957"
"1594","0","0","0","0","0","1.539","48.376","4.647","3.683","3.824","37.249","0","0","55.007","0.534","107.446","0.524","70.897","3.338","121.856","0.019","26.169","3.389","107.649","0.823","0","0","2025-07-04 14:49:34.791078"
"1595","0","0","0","0","0","1.539","48.376","4.647","3.683","3.824","37.249","0","0","55.007","0.534","107.446","0.524","70.897","3.338","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:49:40.898925"
"1596","0","0","0","0","0","1.539","48.376","4.647","3.683","3.824","37.249","0","0","37.895","2.812","107.446","0.524","70.897","3.338","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:49:47.001997"
"1597","0","0","0","0","0","1.539","48.39","4.863","3.683","3.824","37.249","0","0","37.895","2.812","107.446","0.524","70.897","3.338","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:49:52.089478"
"1598","0","0","0","0","0","1.539","48.271","4.623","3.683","3.824","37.249","0","0","37.895","2.812","107.446","0.524","70.897","3.338","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:49:58.202162"
"1599","0","0","0","0","0","1.539","48.401","4.283","3.683","3.824","37.249","0","0","37.772","2.828","107.446","0.524","70.972","3.336","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:50:05.319237"
"1600","0","0","0","0","0","62.467","48.275","4.505","3.683","3.824","37.249","0","0","37.772","2.828","107.446","0.524","70.972","3.336","107.652","2.195","26.169","3.389","107.688","0.87","0","0","2025-07-04 14:50:11.429746"
"1601","0","0","0","0","0","62.467","48.154","4.53","3.683","3.824","37.249","0","0","37.772","2.828","107.446","0.524","70.972","3.336","107.652","2.195","26.169","3.389","107.828","0.873","0","0","2025-07-04 14:50:17.545941"
"1602","0","0","0","0","0","62.467","48.154","4.53","3.683","3.824","37.249","0","0","37.725","2.827","107.446","0.524","70.972","3.336","107.652","2.195","26.169","3.389","107.828","0.873","0","0","2025-07-04 14:50:23.560326"
"1603","0","0","0","0","0","62.467","48.25","0.473","3.683","3.824","37.249","0","0","37.725","2.827","107.446","0.524","70.972","3.336","107.652","2.195","26.169","3.389","107.828","0.873","0","0","2025-07-04 14:50:29.670344"
"1604","0","0","0","0","0","62.467","48.25","0.473","3.683","3.824","37.249","0","0","37.725","2.827","107.446","0.524","70.972","3.336","107.652","2.195","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:50:35.77223"
"1605","0","0","0","0","0","62.467","48.485","0.523","3.683","3.824","37.249","0","0","37.725","2.827","107.446","0.524","80.237","0.039","107.652","2.195","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:50:41.886558"
"1606","0","0","0","0","0","62.467","48.485","0.523","3.683","3.824","37.249","0","0","37.725","2.827","107.434","0.332","80.237","0.039","107.652","2.195","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:50:47.992379"
"1607","0","0","0","0","0","62.467","48.646","4.481","3.683","3.824","37.249","0","0","37.561","2.839","107.434","0.332","70.554","3.362","107.652","2.195","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:50:53.106133"
"1608","0","0","0","0","0","62.467","48.646","4.481","3.683","3.824","37.249","0","0","37.561","2.839","107.434","0.332","70.554","3.362","107.652","2.195","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:50:59.217771"
"1609","0","0","0","0","0","3.075","48.277","4.518","3.683","3.824","37.249","0","0","37.561","2.839","107.434","0.332","70.554","3.362","107.814","2.204","34.126","-0.03","107.828","0.873","0","0","2025-07-04 14:51:05.338377"
"1610","0","0","0","0","0","16.643","48.281","4.529","3.683","3.824","37.249","0","0","37.561","2.839","107.434","0.332","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:11.444071"
"1611","0","0","0","0","0","16.643","48.371","0.301","3.685","3.824","37.363","0","0","37.561","2.839","107.434","0.332","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:17.557434"
"1612","0","0","0","0","0","16.643","48.371","0.301","3.685","3.824","37.363","0","0","37.561","2.839","107.62","0.99","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:23.687665"
"1613","0","0","0","0","0","41.731","48.225","1.751","3.644","3.824","42.06","0","0","49.831","3.556","107.077","1.482","71.631","3.465","107.272","2.347","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:28.900154"
"1614","0","0","0","0","0","3.331","48.259","-6.163","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.776","-0.019","99.587","1.577","34.438","-0.031","107.396","1.136","0","0","2025-07-04 14:51:28.954219"
"1615","0","0","0","0","0","41.731","47.856","-7.929","3.644","3.824","42.06","0","0","57.466","-0.005","106.622","0.752","81.385","-0.02","99.587","1.577","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:28.995071"
"1616","0","0","0","0","0","41.731","48.225","1.751","3.644","3.824","42.06","0","0","49.831","3.556","107.077","1.482","71.631","3.465","107.272","2.347","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.038432"
"1617","0","0","0","0","0","3.331","48.408","-2.28","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.776","-0.019","99.587","1.577","34.438","-0.031","107.396","1.136","0","0","2025-07-04 14:51:29.084826"
"1618","0","0","0","0","0","41.731","48.408","-2.28","3.644","3.824","42.06","0","0","57.466","-0.005","106.622","0.752","81.385","-0.02","99.587","1.577","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.128674"
"1619","0","0","0","0","0","41.731","48.335","2.091","3.644","3.824","42.06","0","0","37.984","2.946","106.704","1.035","71.147","3.417","107.653","2.287","30.874","3.218","107.396","1.136","0","0","2025-07-04 14:51:29.177512"
"1620","0","0","0","0","0","41.731","48.556","0.523","3.644","3.824","42.06","0","0","37.984","2.946","107.077","1.482","71.631","3.465","107.272","2.347","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.226877"
"1621","0","0","0","0","0","3.331","48.259","-6.163","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.776","-0.019","99.587","1.577","34.438","-0.031","107.396","1.136","0","0","2025-07-04 14:51:29.280926"
"1622","0","0","0","0","0","41.731","48.335","2.091","3.644","3.824","42.06","0","0","37.984","2.946","106.704","1.035","71.147","3.417","107.653","2.287","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.326825"
"1623","0","0","0","0","0","3.331","48.322","-0.743","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.624","-0.02","99.587","1.577","34.524","-0.031","107.396","1.136","0","0","2025-07-04 14:51:29.406952"
"1624","0","0","0","0","0","3.331","48.408","-2.28","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.385","-0.02","99.587","1.577","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.451184"
"1625","0","0","0","0","0","41.731","48.225","1.751","3.644","3.824","42.06","0","0","49.831","3.556","106.622","0.752","71.631","3.465","99.587","1.577","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.500663"
"1626","0","0","0","0","0","41.731","48.411","1.338","3.644","3.824","42.06","0","0","37.984","2.946","106.704","1.035","71.631","3.465","107.653","2.287","31.081","3.03","107.396","1.136","0","0","2025-07-04 14:51:29.543193"
"1627","0","0","0","0","0","16.643","48.371","0.301","3.685","3.824","37.363","0","0","37.561","2.839","107.62","0.99","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:29.801245"
"1628","0","0","0","0","0","16.387","48.531","5.227","3.686","3.823","38.5","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","30.511","2.811","107.812","0.792","0","0","2025-07-04 14:51:30.683458"
"1629","0","0","0","0","0","16.387","48.503","4.666","3.686","3.823","38.5","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","30.511","2.811","107.812","0.792","0","0","2025-07-04 14:51:30.735704"
"1630","0","0","0","0","0","3.331","48.001","0.239","3.644","3.824","42.06","0","0","57.746","-0.006","131.972","-0.004","75.141","2.253","124.376","-0.013","34.524","-0.031","121.998","-0.009","0","0","2025-07-04 14:51:30.774296"
"1631","0","0","0","0","0","3.331","48.344","5.364","3.689","3.824","40.127","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","29.956","3.101","121.998","-0.009","0","0","2025-07-04 14:51:30.830686"
"1632","0","0","0","0","0","3.331","48.344","5.364","3.644","3.824","42.06","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","34.524","-0.031","121.998","-0.009","0","0","2025-07-04 14:51:30.876615"
"1633","0","0","0","0","0","16.387","48.344","5.364","3.689","3.824","40.127","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","29.956","3.101","107.812","0.792","0","0","2025-07-04 14:51:30.921361"
"1634","0","0","0","0","0","3.331","48","0.017","3.644","3.824","42.06","0","0","58.086","-0.006","131.972","-0.004","81.561","-0.02","124.376","-0.013","34.524","-0.031","107.396","1.136","0","0","2025-07-04 14:51:30.978665"
"1635","0","0","0","0","0","16.387","48.384","4.95","3.686","3.823","38.5","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","30.511","2.811","107.848","0.832","0","0","2025-07-04 14:51:31.021268"
"1636","0","0","0","0","0","3.331","48.001","0.239","3.644","3.824","42.06","0","0","57.746","-0.006","131.972","-0.004","75.141","2.253","124.376","-0.013","34.524","-0.031","121.998","-0.009","0","0","2025-07-04 14:51:31.065311"
"1637","0","0","0","0","0","3.331","48.381","0.011","3.644","3.824","42.06","0","0","57.746","-0.006","131.972","-0.004","81.047","-0.019","124.376","-0.013","34.524","-0.031","121.998","-0.009","0","0","2025-07-04 14:51:31.112177"
"1638","0","0","0","0","0","3.331","48.344","5.364","3.689","3.824","40.127","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","29.956","3.101","121.998","-0.009","0","0","2025-07-04 14:51:31.155901"
"1639","0","0","0","0","0","3.331","48","0.017","3.644","3.824","42.06","0","0","58.086","-0.006","131.972","-0.004","81.624","-0.02","124.376","-0.013","34.524","-0.031","107.396","1.136","0","0","2025-07-04 14:51:31.201681"
"1640","0","0","0","0","0","3.331","48","0.017","3.644","3.824","42.06","0","0","57.466","-0.005","131.972","-0.004","81.624","-0.02","125.032","-0.013","34.524","-0.031","107.396","1.136","0","0","2025-07-04 14:51:31.250303"
"1641","0","0","0","0","0","16.387","48.384","4.95","3.686","3.823","38.5","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","30.511","2.811","107.848","0.832","0","0","2025-07-04 14:51:31.297477"
"1642","0","0","0","0","0","16.387","48.674","4.808","3.686","3.827","43.839","0","0","33.018","3.214","107.512","0.308","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.646449"
"1643","0","0","0","0","0","16.387","48.287","4.906","3.686","3.827","43.839","0","0","33.018","3.214","107.641","1.391","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.695337"
"1644","0","0","0","0","0","16.387","48.287","4.906","3.686","3.827","43.839","0","0","33.018","3.214","107.641","1.391","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.74124"
"1645","0","0","0","0","0","16.387","48.384","4.95","3.686","3.827","43.839","0","0","57.746","-0.006","107.512","0.308","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.782706"
"1646","0","0","0","0","0","16.387","48.411","4.868","3.686","3.827","43.839","0","0","33.018","3.214","107.512","0.308","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.833837"
"1647","0","0","0","0","0","16.387","48.384","4.95","3.689","3.822","37.249","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.74","2.53","30.511","2.811","107.82","0.691","0","0","2025-07-04 14:51:31.880866"
"1648","0","0","0","0","0","16.387","48.262","3.166","3.686","3.827","43.839","0","0","33.018","3.214","107.641","1.391","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:31.926631"
"1649","0","0","0","0","0","16.387","48.384","4.95","3.686","3.823","38.5","0","0","57.746","-0.006","107.52","1.486","75.141","2.253","107.733","2.569","30.511","2.811","107.82","0.691","0","0","2025-07-04 14:51:31.96787"
"1650","0","0","0","0","0","16.387","48.384","4.95","3.689","3.822","37.249","0","0","57.746","-0.006","107.52","1.486","70.927","3.856","107.74","2.53","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:32.014757"
"1651","0","0","0","0","0","16.387","48.287","4.906","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","70.927","3.856","107.679","2.3","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:32.241271"
"1652","0","0","0","0","0","16.643","48.292","4.487","3.685","3.824","37.363","0","0","37.561","2.839","107.62","0.99","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:35.89475"
"1653","0","0","0","0","0","61.187","49.746","3.597","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","70.927","3.856","107.679","2.3","19.69","1.517","107.82","0.691","0","0","2025-07-04 14:51:38.861528"
"1654","0","0","0","0","0","16.643","48.292","4.796","3.685","3.824","37.363","0","0","37.561","2.839","107.62","0.99","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:40.980511"
"1655","0","0","0","0","0","61.187","48.138","4.209","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","70.927","3.856","107.71","2.064","19.69","1.517","107.685","0.406","0","0","2025-07-04 14:51:44.672544"
"1656","0","0","0","0","0","16.643","48.117","0.745","3.685","3.824","37.363","0","0","37.384","2.854","107.62","0.99","70.554","3.362","107.814","2.204","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:48.095849"
"1657","0","0","0","0","0","61.187","48.401","4.197","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","68.825","3.272","107.71","2.064","19.69","1.517","107.685","0.406","0","0","2025-07-04 14:51:50.694118"
"1658","0","0","0","0","0","16.643","48.105","0.301","3.685","3.824","37.363","0","0","56.899","-0.006","140.354","-0.002","80.124","-0.02","140.013","-0.011","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:53.192735"
"1659","0","0","0","0","0","61.187","48.401","4.197","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","68.825","3.272","107.71","2.064","19.69","1.517","107.709","0.539","0","0","2025-07-04 14:51:56.751521"
"1660","0","0","0","0","0","16.643","48.105","0.301","3.672","3.815","40.242","0","0","56.899","-0.006","140.354","-0.002","80.055","-0.02","140.013","-0.011","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:51:59.308772"
"1661","0","0","0","0","0","61.187","48.401","4.197","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","68.825","3.272","107.704","2.078","19.69","1.517","107.709","0.539","0","0","2025-07-04 14:52:02.909221"
"1662","0","0","0","0","0","16.643","48.523","-4.416","3.652","3.837","41.34","0","0","56.899","-0.006","140.354","-0.002","80.055","-0.02","140.013","-0.011","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:52:05.418234"
"1663","0","0","0","0","0","61.187","48.538","3.931","3.686","3.827","43.839","0","0","37.733","2.675","107.641","1.391","69.493","3.194","107.704","2.078","19.69","1.517","107.709","0.539","0","0","2025-07-04 14:52:09.01004"
"1664","0","0","0","0","0","16.643","48.523","-4.416","3.652","3.837","41.34","0","0","56.899","-0.006","136.514","-0.002","80.055","-0.02","136.418","-0.012","26.02","3.387","107.828","0.873","0","0","2025-07-04 14:52:13.54152"
"1665","0","0","0","0","0","61.187","48.538","3.931","3.686","3.827","43.839","0","0","37.733","2.675","107.586","0.821","69.493","3.194","107.704","2.078","19.69","1.517","107.709","0.539","0","0","2025-07-04 14:52:15.010118"
"1666","0","0","0","0","0","16.643","48.523","-4.416","3.644","3.824","42.06","0","0","56.899","-0.006","136.514","-0.002","68.603","3.501","136.418","-0.012","30.152","3.378","107.828","0.873","0","0","2025-07-04 14:52:18.634821"
"1667","0","0","0","0","0","61.187","48.794","3.974","3.686","3.827","43.839","0","0","37.733","2.675","107.586","0.821","69.493","3.194","107.704","2.078","19.69","1.517","107.709","0.539","0","0","2025-07-04 14:52:20.981901"
